Year,Destination_Country,Region,Column_Name,Value,Data_Type,Source_Name,Source_URL,Notes,Value_Original
2020,UK,Europe,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2020,UK,Europe,Remittance_USD_Billion,83.15,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",83.15
2020,UK,Europe,Unemployment_India,7.86,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.86
2020,UK,Europe,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.675T
2020,Australia,Oceania,Total_Indian_Migrants,721000.0,real,UN DESA / ABS (cited by Home Affairs country profile),https://www.homeaffairs.gov.au/research-and-statistics/statistics/country-profiles/profiles/india,"721,050 Indian-born at June 2020","721,000"
2020,Australia,Oceania,Permanent_Migrants,21791.0,real,Home Affairs country profile - India,https://www.homeaffairs.gov.au/research-and-statistics/statistics/country-profiles/profiles/india,,"21,791"
2020,Australia,Oceania,Temporary_Workers,10071.0,real,Home Affairs country profile - India,https://www.homeaffairs.gov.au/research-and-statistics/statistics/country-profiles/profiles/india,,"10,071"
2020,Australia,Oceania,Students,47031.0,real,Home Affairs country profile - India,https://www.homeaffairs.gov.au/research-and-statistics/statistics/country-profiles/profiles/india,,"47,031"
2020,Australia,Oceania,Remittance_USD_Billion,83.15,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",83.15
2020,Australia,Oceania,Unemployment_India,7.86,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.86
2020,Australia,Oceania,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.675T
2020,UAE,Middle East,Total_Indian_Migrants,3500000.0,real,UN International Migration 2020 Highlights,https://www.un.org/en/desa/international-migration-2020-highlights,3.5M; India-UAE is 5th largest corridor globally,"3,500,000"
2020,UAE,Middle East,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2020,UAE,Middle East,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2020,UAE,Middle East,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2020,UAE,Middle East,Remittance_USD_Billion,83.15,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",83.15
2020,UAE,Middle East,Unemployment_India,7.86,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.86
2020,UAE,Middle East,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.675T
2020,Germany,Europe,Total_Indian_Migrants,210000.0,real,UN DESA,https://www.un.org/development/desa/pd/content/international-migrant-stock,Indian-born,"210,000"
2020,Germany,Europe,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2020,Germany,Europe,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2020,Germany,Europe,Students,28905.0,real,upGrad TEN Report 2024-25,https://psfresearch.com/growth-of-indian-diaspora-in-the-21st-century-trends-patterns-key-determinants/,,"28,905"
2020,Germany,Europe,Remittance_USD_Billion,83.15,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",83.15
2020,Germany,Europe,Unemployment_India,7.86,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.86
2020,Germany,Europe,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.675T
2020,Singapore,Asia,Total_Indian_Migrants,370000.0,real,UN DESA,https://www.un.org/development/desa/pd/content/international-migrant-stock,Indian-born,"370,000"
2020,Singapore,Asia,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2020,Singapore,Asia,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2020,Singapore,Asia,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2020,Singapore,Asia,Remittance_USD_Billion,83.15,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",83.15
2020,Singapore,Asia,Unemployment_India,7.86,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,7.86
2020,Singapore,Asia,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$2.675T
2021,USA,North America,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,USA,North America,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,USA,North America,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,USA,North America,Students,199182.0,real,Open Doors 2022 Report,https://opendoorsdata.org/data/international-students/,,"199,182"
2021,USA,North America,Remittance_USD_Billion,89.38,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",89.38
2021,USA,North America,Unemployment_India,6.38,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,6.38
2021,USA,North America,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.167T
2021,Canada,North America,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,Canada,North America,Permanent_Migrants,127945.0,real,IRCC Annual Report,https://open.canada.ca/data/en/dataset/2fbb56bd-eae7-4582-af7d-a197d185fc93,,"127,945"
2021,Canada,North America,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,Canada,North America,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,Canada,North America,Remittance_USD_Billion,89.38,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",89.38
2021,Canada,North America,Unemployment_India,6.38,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,6.38
2021,Canada,North America,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.167T
2021,UK,Europe,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,UK,Europe,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,UK,Europe,Temporary_Workers,64839.0,real,"UK Home Office (Skilled work, main applicants)",https://www.gov.uk/government/statistics/immigration-statistics-year-ending-december-2021,,"64,839"
2021,UK,Europe,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,UK,Europe,Remittance_USD_Billion,89.38,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",89.38
2021,UK,Europe,Unemployment_India,6.38,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,6.38
2021,UK,Europe,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.167T
2021,Australia,Oceania,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,Australia,Oceania,Permanent_Migrants,24324.0,real,Home Affairs Migration Trends 2021-22,https://www.homeaffairs.gov.au/research-and-stats/files/migration-trends-2021-22.pdf,,"24,324"
2021,Australia,Oceania,Temporary_Workers,18717.0,real,Home Affairs Migration Trends 2021-22,https://www.homeaffairs.gov.au/research-and-stats/files/migration-trends-2021-22.pdf,,"18,717"
2021,Australia,Oceania,Students,200325.0,real,Home Affairs country profile - India (2024-25),https://www.homeaffairs.gov.au/research-and-statistics/statistics/country-profiles/profiles/india,,"200,325"
2021,Australia,Oceania,Remittance_USD_Billion,89.38,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",89.38
2021,Australia,Oceania,Unemployment_India,6.38,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,6.38
2021,Australia,Oceania,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.167T
2021,UAE,Middle East,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,UAE,Middle East,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,UAE,Middle East,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,UAE,Middle East,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,UAE,Middle East,Remittance_USD_Billion,89.38,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",89.38
2021,UAE,Middle East,Unemployment_India,6.38,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,6.38
2021,UAE,Middle East,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.167T
2021,Germany,Europe,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,Germany,Europe,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,Germany,Europe,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,Germany,Europe,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,Germany,Europe,Remittance_USD_Billion,89.38,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",89.38
2021,Germany,Europe,Unemployment_India,6.38,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,6.38
2021,Germany,Europe,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.167T
2021,Singapore,Asia,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,Singapore,Asia,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,Singapore,Asia,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,Singapore,Asia,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2021,Singapore,Asia,Remittance_USD_Billion,89.38,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",89.38
2021,Singapore,Asia,Unemployment_India,6.38,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,6.38
2021,Singapore,Asia,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.167T
2022,USA,North America,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,USA,North America,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,USA,North America,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,USA,North America,Students,268923.0,real,Open Doors 2023 Report,https://opendoorsdata.org/data/international-students/,,"268,923"
2022,USA,North America,Remittance_USD_Billion,111.22,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",111.22
2022,USA,North America,Unemployment_India,4.82,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,4.82
2022,USA,North America,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.346T
2022,Canada,North America,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,Canada,North America,Permanent_Migrants,118250.0,real,IRCC Annual Report,https://open.canada.ca/data/en/dataset/2fbb56bd-eae7-4582-af7d-a197d185fc93,,"118,250"
2022,Canada,North America,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,Canada,North America,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,Canada,North America,Remittance_USD_Billion,111.22,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",111.22
2022,Canada,North America,Unemployment_India,4.82,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,4.82
2022,Canada,North America,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.346T
2022,UK,Europe,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,UK,Europe,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,UK,Europe,Temporary_Workers,59944.0,real,"UK Home Office (Worker category, main applicants)",https://www.gov.uk/government/statistics/immigration-system-statistics-year-ending-december-2022,Worker category incl. Skilled Worker + Health & Care,"59,944"
2022,UK,Europe,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,UK,Europe,Remittance_USD_Billion,111.22,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",111.22
2022,UK,Europe,Unemployment_India,4.82,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,4.82
2022,UK,Europe,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.346T
2022,Australia,Oceania,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,Australia,Oceania,Permanent_Migrants,41145.0,real,Home Affairs Migration Trends 2022-23,https://www.homeaffairs.gov.au/research-and-stats/files/migration-trends-2022-23.pdf,,"41,145"
2022,Australia,Oceania,Temporary_Workers,27402.0,real,Home Affairs Migration Trends 2022-23,https://www.homeaffairs.gov.au/research-and-stats/files/migration-trends-2022-23.pdf,,"27,402"
2022,Australia,Oceania,Students,357038.0,real,Home Affairs country profile - India (2024-25),https://www.homeaffairs.gov.au/research-and-statistics/statistics/country-profiles/profiles/india,,"357,038"
2022,Australia,Oceania,Remittance_USD_Billion,111.22,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",111.22
2022,Australia,Oceania,Unemployment_India,4.82,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,4.82
2022,Australia,Oceania,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.346T
2022,UAE,Middle East,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,UAE,Middle East,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,UAE,Middle East,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,UAE,Middle East,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,UAE,Middle East,Remittance_USD_Billion,111.22,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",111.22
2022,UAE,Middle East,Unemployment_India,4.82,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,4.82
2022,UAE,Middle East,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.346T
2022,Germany,Europe,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,Germany,Europe,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,Germany,Europe,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,Germany,Europe,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,Germany,Europe,Remittance_USD_Billion,111.22,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",111.22
2022,Germany,Europe,Unemployment_India,4.82,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,4.82
2022,Germany,Europe,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.346T
2022,Singapore,Asia,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,Singapore,Asia,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,Singapore,Asia,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,Singapore,Asia,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2022,Singapore,Asia,Remittance_USD_Billion,111.22,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",111.22
2022,Singapore,Asia,Unemployment_India,4.82,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,4.82
2022,Singapore,Asia,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.346T
2023,USA,North America,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,USA,North America,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,USA,North America,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,USA,North America,Students,331602.0,real,Open Doors 2024 Report,https://opendoorsdata.org/data/international-students/,India surpassed China as #1 sending country,"331,602"
2023,USA,North America,Remittance_USD_Billion,119.53,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",119.53
2023,USA,North America,Unemployment_India,4.17,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,4.17
2023,USA,North America,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.638T
2023,Canada,North America,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,Canada,North America,Permanent_Migrants,139790.0,real,IRCC Monthly Updates,https://open.canada.ca/data/en/dataset/f7e5498e-0ad8-4417-85c9-9b8aff9b9eda,,"139,790"
2023,Canada,North America,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,Canada,North America,Students,427000.0,real,ICEF Monitor / IRCC cited in Pravasi Setu article,https://psfresearch.com/growth-of-indian-diaspora-in-the-21st-century-trends-patterns-key-determinants/,Peak; 41% decline in 2024 after cap imposed,"427,000"
2023,Canada,North America,Remittance_USD_Billion,119.53,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",119.53
2023,Canada,North America,Unemployment_India,4.17,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,4.17
2023,Canada,North America,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.638T
2023,UK,Europe,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,UK,Europe,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,UK,Europe,Temporary_Workers,162655.0,real,UK Home Office (all work visas incl. dependants),https://economictimes.indiatimes.com/nri/latest-updates/indian-nationals-received-highest-share-of-uk-work-visas-in-2024-second-in-study-visas/articleshow/121130345.cms,Total work visas including dependants; main applicants = ~76K,"162,655"
2023,UK,Europe,Students,159371.0,real,UK Home Office immigration statistics,https://economictimes.indiatimes.com/nri/latest-updates/indian-nationals-received-highest-share-of-uk-work-visas-in-2024-second-in-study-visas/articleshow/121130345.cms,,"159,371"
2023,UK,Europe,Remittance_USD_Billion,119.53,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",119.53
2023,UK,Europe,Unemployment_India,4.17,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,4.17
2023,UK,Europe,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.638T
2023,Australia,Oceania,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,Australia,Oceania,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,Australia,Oceania,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,Australia,Oceania,Students,287259.0,real,Home Affairs country profile - India (2024-25),https://www.homeaffairs.gov.au/research-and-statistics/statistics/country-profiles/profiles/india,,"287,259"
2023,Australia,Oceania,Remittance_USD_Billion,119.53,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",119.53
2023,Australia,Oceania,Unemployment_India,4.17,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,4.17
2023,Australia,Oceania,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.638T
2023,UAE,Middle East,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,UAE,Middle East,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,UAE,Middle East,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,UAE,Middle East,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,UAE,Middle East,Remittance_USD_Billion,119.53,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",119.53
2023,UAE,Middle East,Unemployment_India,4.17,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,4.17
2023,UAE,Middle East,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.638T
2023,Germany,Europe,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,Germany,Europe,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,Germany,Europe,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,Germany,Europe,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,Germany,Europe,Remittance_USD_Billion,119.53,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",119.53
2023,Germany,Europe,Unemployment_India,4.17,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,4.17
2023,Germany,Europe,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.638T
2023,Singapore,Asia,Total_Indian_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,Singapore,Asia,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,Singapore,Asia,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,Singapore,Asia,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2023,Singapore,Asia,Remittance_USD_Billion,119.53,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",119.53
2023,Singapore,Asia,Unemployment_India,4.17,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate,4.17
2023,Singapore,Asia,GDP_India,,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD),$3.638T
2024,USA,North America,Total_Indian_Migrants,3170000.0,real,IOM World Migration Report 2026,https://worldmigrationreport.iom.int/,3.17M Indian-born in USA (IOM); MEA 2025 reports 5.69M total overseas Indians (incl. PIOs),"3,170,000"
2024,USA,North America,Permanent_Migrants,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2024,USA,North America,Temporary_Workers,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2024,USA,North America,Students,,real,,,No publicly sourced figure found for this cell,NOT AVAILABLE
2024,USA,North America,Remittance_USD_Billion,137.67,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country",137.67
